2017-07-17 15:47:49.643515	/	0
2017-07-17 16:47:49.694138	/	0
2017-07-17 17:47:49.790334	/	0
2017-07-17 18:47:49.889400	/	0
2017-07-17 19:47:49.929867	/	0
2017-07-17 20:47:49.944559	/	0
2017-07-17 21:47:49.992855	/	0
2017-07-17 22:47:50.046798	/	0
2017-07-17 23:47:50.092678	/	0
2017-07-18 00:47:50.121155	/	0
2017-07-18 01:47:50.201374	/	0
2017-07-18 02:47:50.213699	/	0
2017-07-18 03:47:50.309665	/	0
2017-07-18 04:47:50.392833	/	0
2017-07-18 05:47:50.482357	/	0
2017-07-18 06:47:50.557870	/	0
2017-07-18 07:47:50.637406	/	0
2017-07-18 08:47:50.698895	/	0
2017-07-18 09:47:50.801455	/	0
2017-07-18 10:47:50.894270	/	0
2017-07-18 11:47:50.928027	/	0
2017-07-18 12:47:51.004284	/	0
2017-07-18 13:47:51.063498	/	0
2017-07-18 14:47:51.101678	/	0
2017-07-18 15:47:51.138652	/	0
2017-07-18 16:47:51.145070	/	0
2017-07-18 17:47:51.244806	/	0
2017-07-18 18:47:51.346117	/	0
2017-07-18 19:47:51.447453	/	0
2017-07-18 20:47:51.539030	/	0
2017-07-18 21:47:51.574325	/	0
2017-07-18 22:47:51.658692	/	0
2017-07-18 23:47:51.732048	/	0
2017-07-19 00:47:51.764851	/	0
2017-07-19 01:47:51.866508	/	0
2017-07-19 02:47:51.964335	/	0
2017-07-19 03:47:52.045197	/	0
2017-07-19 04:47:52.140882	/	0
2017-07-19 05:47:52.242283	/	0
2017-07-19 06:47:52.245091	/	0
2017-07-19 07:47:52.342163	/	0
2017-07-19 08:47:52.417842	/	0
2017-07-19 09:47:52.482416	/	0
2017-07-19 10:47:52.504986	/	0
2017-07-19 11:47:52.552444	/	0
2017-07-19 12:47:52.574407	/	0
2017-07-19 13:47:52.675647	/	0
2017-07-19 14:47:52.739782	/	0
2017-07-19 15:47:52.741905	/	0
2017-07-19 16:47:52.828215	/	0
2017-07-19 17:47:52.850735	/	0
2017-07-19 18:47:52.941254	/	0
2017-07-19 19:47:53.039192	/	0
2017-07-19 20:47:53.102121	/	0
2017-07-19 21:47:53.132083	/	0
2017-07-19 22:47:53.233311	/	0
2017-07-19 23:47:53.307470	/	0
2017-07-20 00:47:53.395897	/	0
2017-07-20 01:47:53.480798	/	0
2017-07-20 02:47:53.550903	/	0
2017-07-20 03:47:53.641887	/	0
2017-07-20 04:47:53.666398	/	0
2017-07-20 05:47:53.749446	/	0
2017-07-20 06:47:53.812744	/	0
2017-07-20 07:47:53.902393	/	0
2017-07-20 08:47:53.946749	/	0
2017-07-20 09:47:54.049543	/	0
2017-07-20 10:47:54.122894	/	0
2017-07-20 11:47:54.160306	/	0
2017-07-20 12:47:54.236609	/	0
2017-07-20 13:47:54.337847	/	0
2017-07-20 14:47:54.349268	/	0
2017-07-20 15:47:54.442302	/	0
2017-07-20 16:47:54.469797	/	0
2017-07-20 17:47:54.489580	/	0
2017-07-20 18:47:54.511727	/	0
2017-07-20 19:47:54.601863	/	0
2017-07-20 20:47:54.698642	/	0
2017-07-20 21:47:54.781121	/	0
2017-07-20 22:47:54.792827	/	0
2017-07-20 23:47:54.845013	/	0
2017-07-21 00:47:54.880571	/	0
2017-07-21 01:47:54.947291	/	0
2017-07-21 02:47:54.968385	/	0
2017-07-21 03:47:55.025962	/	0
2017-07-21 04:47:55.119824	/	0
2017-07-21 05:47:55.172475	/	0
2017-07-21 06:47:55.177959	/	0
2017-07-21 07:47:55.229712	/	0
2017-07-21 08:47:55.272622	/	0
2017-07-21 09:47:55.340965	/	0
2017-07-21 10:47:55.351451	/	0
2017-07-21 11:47:55.360153	/	0
2017-07-21 12:47:55.435966	/	0
2017-07-21 13:47:55.460361	/	0
2017-07-21 14:47:55.509737	/	0
2017-07-21 15:47:55.603278	/	0
2017-07-21 16:47:55.704737	/	0
2017-07-21 17:47:55.805975	/	0
2017-07-21 18:47:55.825186	/	0
2017-07-21 19:47:55.912860	/	0
2017-07-21 20:47:56.003505	/	0
2017-07-21 21:47:56.007807	/	0
2017-07-21 22:47:56.058784	/	0
2017-07-21 23:47:56.160024	/	0
2017-07-22 00:47:56.224931	/	0
2017-07-22 01:47:56.289456	/	0
2017-07-22 02:47:56.374366	/	0
2017-07-22 03:47:56.470173	/	0
2017-07-22 04:47:56.501748	/	0
2017-07-22 05:47:56.598727	/	0
2017-07-22 06:47:56.700143	/	0
2017-07-22 07:47:56.782779	/	0
2017-07-22 08:47:56.883954	/	0
2017-07-22 09:47:56.980496	/	0
2017-07-22 10:47:57.080658	/	0
2017-07-22 11:47:57.113408	/	0
2017-07-22 12:47:57.153459	/	0
2017-07-22 13:47:57.221034	/	0
2017-07-22 14:47:57.222448	/	0
2017-07-22 15:47:57.263339	/	0
2017-07-22 16:47:57.345306	/	0
2017-07-22 17:47:57.356359	/	0
2017-07-22 18:47:57.422312	/	0
2017-07-22 19:47:57.433617	/	0
2017-07-22 20:47:57.482404	/	0
2017-07-22 21:47:57.546563	/	0
2017-07-22 22:47:57.603902	/	0
2017-07-22 23:47:57.612113	/	0
2017-07-23 00:47:57.628282	/	0
2017-07-23 01:47:57.692869	/	0
2017-07-23 02:47:57.774790	/	0
2017-07-23 03:47:57.848101	/	0
2017-07-23 04:47:57.882561	/	0
2017-07-23 05:47:57.916658	/	0
2017-07-23 06:47:57.952942	/	0
2017-07-23 07:47:57.960300	/	0
2017-07-23 08:47:58.061699	/	0
2017-07-23 09:47:58.162725	/	0
2017-07-23 10:47:58.264060	/	0
2017-07-23 11:47:58.327951	/	0
2017-07-23 12:47:58.361161	/	0
2017-07-23 13:47:58.462353	/	0
2017-07-23 14:47:58.563551	/	0
2017-07-23 15:47:58.658465	/	0
2017-07-23 16:47:58.732126	/	0
2017-07-23 17:47:58.739515	/	0
2017-07-23 18:47:58.806597	/	0
2017-07-23 19:47:58.818603	/	0
2017-07-23 20:47:58.821253	/	0
2017-07-23 21:47:58.889573	/	0
2017-07-23 22:47:58.903364	/	0
2017-07-23 23:47:58.918333	/	0
2017-07-24 00:47:58.972580	/	0
2017-07-24 01:47:59.025998	/	0
2017-07-24 02:47:59.126960	/	0
2017-07-24 03:47:59.222254	/	0
2017-07-24 04:47:59.309135	/	0
2017-07-24 05:47:59.374767	/	0
2017-07-24 06:47:59.446555	/	0
2017-07-24 07:47:59.476904	/	0
2017-07-24 08:47:59.507023	/	0
2017-07-24 09:47:59.601590	/	0
2017-07-24 10:47:59.604847	/	0
2017-07-24 11:47:59.706108	/	0
2017-07-24 12:47:59.807406	/	0
2017-07-24 13:47:59.867575	/	0
2017-07-24 14:47:59.873513	/	0
2017-07-24 15:47:59.878806	/	0
2017-07-24 16:47:59.927047	/	0
2017-07-24 17:48:00.000608	/	0
2017-07-24 18:48:00.101561	/	0
2017-07-24 19:48:00.182699	/	0
2017-07-24 20:48:00.232928	/	0
2017-07-24 21:48:00.320794	/	0
2017-07-24 22:48:00.386135	/	0
2017-07-24 23:48:00.486585	/	0
2017-07-25 00:48:00.576647	/	0
2017-07-25 01:48:00.673325	/	0
2017-07-25 02:48:00.762163	/	0
2017-07-25 03:48:00.794377	/	0
2017-07-25 04:48:00.871741	/	0
2017-07-25 05:48:00.972858	/	0
2017-07-25 06:48:01.071848	/	0
2017-07-25 07:48:01.163322	/	0
2017-07-25 08:48:01.254299	/	0
2017-07-25 09:48:01.346718	/	0
2017-07-25 10:48:01.351209	/	0
2017-07-25 11:48:01.369921	/	0
2017-07-25 12:48:01.464210	/	0
2017-07-25 13:48:01.550397	/	0
2017-07-25 14:48:01.651480	/	0
2017-07-25 15:48:01.692088	/	0
2017-07-25 16:48:01.790299	/	0
2017-07-25 17:48:01.891642	/	0
2017-07-25 18:48:01.962944	/	0
